0,63,9,12,56,14,45,34,58,57,42,65,17,60,11,43,29,49,41,29,12,17,24,9,26,28,22,70,73,68,20,6,25,66,1,11,22,10,4,67,72,32,12,74,52,51,30,74,68,11,33,31,70,30,60,1,39,53,17,22,60,67,61,49,74,50,15,11,15,8,47,51,24,14,68,9,73,16,68,50,17,12,54,8,42,39,17,50,34,37,35,58,27,53,12,37,15,14,51,67,45,20,44,36,65,51,45,66,60,45,14,69,49,52,60,29,19,25,73,19,30,2,58,33,9,74,51,33,12,24,40,32,66,12,38,54,54,60,52,41,10,33,37,52,40,17,36,4,61,15,39,54,5,32,6,39,42,22,65,55,50,72,66,69,53,7,19,26,67,54,20,10,57,60,20,60,32,66,58,20,16,28,60,18,58,21,39,20,46,31,24,23,35,61,34,71,34,6,15,42,71,46,61,42,40,1,22,49,65,53,55,56,5,58,2,26,50,44,59,6,6,37,13,7,16,41,7,6,70,38,73,54,53,22,70,31,8,3,30,45,1,23,26,51,25,10,40,67,21,40,59,23,2,56,22,69,1,35,11,22,40,25,61,39,14,66,5,40,47,66,56,28,63,37,10,35,9,22,30,6,29,57,70,70,23,48,69,48,14,63,73,25,19,43,55,47,3,22,9,11
63,0,55,35,40,22,63,12,2,45,48,37,74,38,29,41,6,62,19,13,35,18,23,37,63,61,5,11,20,66,19,28,23,32,10,58,16,59,64,1,61,21,9,31,12,5,57,64,59,22,64,55,5,50,6,8,39,55,22,73,43,70,18,63,34,5,6,59,8,74,37,55,27,6,61,18,5,5,53,32,52,63,28,40,56,30,57,35,66,21,53,10,26,39,25,52,64,68,65,58,56,53,45,51,23,40,69,53,58,43,72,3,40,20,15,13,14,22,28,47,29,35,56,19,51,4,34,59,42,45,56,50,55,27,67,72,1,41,53,69,3,68,43,11,23,19,4,15,23,74,73,38,44,55,74,71,1,66,19,7,67,67,20,56,30,51,1,63,59,21,63,23,11,52,16,14,28,53,32,23,51,25,71,9,68,69,2,3,40,55,52,41,25,43,67,66,23,20,50,23,47,42,8,29,43,4,36,2,33,18,61,33,66,8,70,28,12,2,28,32,32,2,23,21,65,54,18,24,73,70,58,62,5,11,38,50,14,29,68,72,57,6,32,14,20,31,18,13,33,17,71,28,27,74,25,67,28,1,57,32,10,64,35,1,70,28,65,65,2,65,65,8,71,31,68,40,19,58,45,16,28,5,74,39,70,17,51,35,19,62,22,9,29,16,38,39,69,70,71,37
9,55,0,43,74,43,46,12,23,54,42,11,41,47,51,50,22,11,72,43,16,20,7,51,70,12,50,58,67,38,29,56,34,43,24,20,55,1,48,16,49,21,64,29,54,21,29,21,42,28,10,12,53,20,62,13,51,18,48,25,35,53,27,23,55,59,40,16,29,45,60,8,57,65,62,68,31,66,36,3,71,41,22,30,24,59,1,55,45,50,62,7,52,26,56,10,54,2,30,64,61,25,49,29,33,45,74,6,27,16,30,27,59,41,53,39,44,17,51,25,52,73,53,45,13,63,37,20,16,68,58,60,10,25,26,17,74,17,21,26,28,41,41,8,36,28,40,57,43,12,15,3,37,9,41,28,31,23,28,22,65,48,56,61,60,29,4,2,65,68,24,57,49,61,64,21,9,46,12,4,28,70,16,32,38,15,47,2,61,25,14,21,51,34,67,21,42,23,70,56,43,33,60,47,27,5,56,74,44,16,57,74,25,55,56,55,50,74,33,53,65,5,14,1,65,42,7,32,4,15,11,35,60,9,29,63,33,74,27,58,50,11,8,73,11,27,13,58,56,15,66,33,33,51,9,41,72,45,49,50,33,38,18,41,44,61,61,16,52,66,20,63,60,28,55,43,24,25,30,8,21,3,49,68,28,20,65,56,20,27,58,63,50,21,16,40,48,3,70,57
12,35,43,0,30,48,42,27,16,74,53,39,31,16,60,30,8,65,46,47,22,51,32,55,47,68,20,1,54,60,28,24,67,35,69,50,10,34,25,60,39,8,34,72,34,12,44,71,63,7,64,70,74,60,19,20,8,22,12,55,33,55,74,62,43,37,18,12,54,45,39,63,21,38,8,25,49,65,57,61,36,22,34,22,27,46,31,69,24,56,16,23,20,52,13,40,15,12,57,68,17,13,60,46,58,41,22,44,13,28,67,31,62,73,42,51,41,56,48,11,63,10,51,70,34,9,5,58,1,45,27,30,30,32,62,54,67,58,25,15,49,9,66,44,58,45,13,6,62,12,5,44,35,35,68,12,59,50,69,42,15,19,47,28,27,3,57,18,50,56,54,61,55,48,8,74,31,6,55,74,41,44,12,48,41,22,49,74,38,16,47,51,34,7,74,3,55,44,71,30,39,59,30,12,43,45,61,74,26,1,5,35,74,3,28,13,65,48,66,57,36,6,39,31,44,72,72,74,39,54,11,14,18,69,7,52,14,61,25,60,61,24,16,12,68,53,9,48,12,7,56,15,1,2,30,44,4,1,43,26,13,47,41,63,30,4,74,4,10,34,60,30,56,26,26,46,70,14,9,34,73,59,12,59,54,23,11,74,58,38,28,20,45,8,51,16,66,46,3,63
56,40,74,30,0,11,18,28,16,50,10,62,53,22,56,62,21,39,1,55,72,73,50,32,1,27,52,30,18,71,19,3,20,60,59,10,10,5,62,44,26,57,51,21,46,36,15,44,64,55,63,39,26,14,7,35,7,44,63,4,29,40,48,9,57,30,3,5,1,43,57,7,5,48,67,31,58,38,20,29,35,54,43,35,20,48,3,5,55,2,49,66,67,22,61,42,70,60,21,74,54,22,44,56,34,4,71,36,7,4,47,23,55,42,53,48,23,41,60,51,73,49,19,34,19,57,39,9,51,50,68,37,35,50,70,25,2,58,7,40,60,41,60,24,30,35,20,58,37,47,38,63,60,37,65,37,72,6,28,44,16,51,50,56,58,46,60,22,20,5,54,34,10,53,73,33,13,1,21,34,3,5,4,49,3,64,15,18,7,68,13,27,7,45,29,35,74,13,70,35,70,25,66,3,53,64,22,46,73,38,61,51,3,9,74,20,6,2,37,16,60,43,25,39,31,41,72,6,4,21,46,30,53,29,10,27,63,54,42,21,44,29,13,2,68,63,65,56,46,15,20,1,26,56,21,1,3,52,21,8,29,47,26,47,49,68,54,9,51,18,65,47,5,52,32,18,50,44,56,25,55,3,9,65,25,73,44,20,27,37,21,60,20,15,55,51,52,13,29,48
14,22,43,48,11,0,12,13,61,61,65,9,48,42,64,56,3,64,35,36,39,29,29,16,9,53,2,74,6,30,25,49,37,2,4,30,35,71,22,49,50,1,53,35,7,34,28,70,19,59,67,68,17,25,2,31,61,63,7,72,12,58,38,54,58,71,46,23,67,27,9,27,33,53,67,9,65,7,16,1,30,50,59,39,42,37,70,66,44,39,26,13,48,12,10,8,61,8,27,57,65,6,42,26,13,62,44,61,26,67,9,44,48,5,61,71,57,37,44,28,11,22,48,34,65,52,45,29,35,22,73,7,32,7,64,66,17,36,48,31,7,52,59,51,52,25,50,61,66,58,35,59,21,5,73,35,12,28,30,42,59,20,27,9,39,59,67,11,17,23,38,17,28,29,55,60,56,15,4,72,1,38,11,40,67,34,13,28,20,73,67,47,23,42,58,7,54,34,11,7,67,34,66,30,41,7,58,10,9,42,72,32,37,59,44,35,36,26,47,10,42,68,25,25,43,51,47,69,25,31,25,18,30,71,15,46,12,19,60,18,28,24,66,3,47,18,53,6,72,30,62,22,2,43,5,45,46,58,41,36,25,21,63,16,11,42,51,27,51,26,62,49,27,7,45,67,71,32,69,42,70,1,32,45,59,73,63,74,48,12,3,71,8,42,57,40,35,53,21,35
45,63,46,42,18,12,0,64,44,74,70,71,42,1,24,65,13,64,49,9,73,16,41,2,43,33,15,69,60,50,23,5,6,50,41,36,42,60,59,9,38,6,65,66,66,48,52,30,58,21,10,64,74,49,4,62,69,7,69,66,18,30,8,71,13,38,32,47,41,10,37,38,32,45,7,16,27,18,11,54,22,42,8,70,27,47,72,40,3,25,7,59,30,10,53,49,21,37,55,35,66,27,57,6,1,44,64,43,71,26,24,55,12,74,21,12,56,13,60,57,7,73,50,22,20,38,43,15,44,33,10,12,17,22,58,24,43,47,25,74,53,45,27,15,17,5,58,13,15,5,59,16,17,54,53,17,30,44,37,71,66,54,7,24,14,8,21,74,33,16,55,73,38,71,69,39,27,48,21,26,60,18,15,65,1,61,35,30,31,23,36,23,23,62,37,46,50,15,31,45,29,46,2,39,40,70,70,31,22,1,26,38,7,14,48,69,62,26,3,18,48,41,21,27,45,62,54,10,17,17,20,66,55,38,35,3,32,20,28,13,55,24,49,50,39,43,58,70,72,2,3,71,28,44,43,31,40,28,63,43,9,54,7,20,8,30,49,70,19,23,46,52,22,14,40,21,34,3,70,9,39,58,25,46,6,3,6,63,60,24,54,63,5,50,61,8,7,45,48,6
34,12,12,27,28,13,64,0,71,9,1,47,64,34,65,61,14,9,34,70,48,3,74,43,61,24,9,5,66,6,38,13,7,7,19,44,21,18,16,24,70,28,3,22,63,36,38,16,69,13,22,1,33,29,74,20,16,8,11,69,60,65,64,17,51,23,57,62,59,46,11,69,32,10,6,43,11,9,29,74,26,68,35,20,19,12,42,15,8,23,18,45,36,69,32,46,6,2,10,11,36,31,58,44,17,66,68,48,29,70,46,63,14,68,13,10,21,26,7,15,25,58,68,27,29,12,63,16,1,72,73,59,14,12,20,46,70,34,21,1,8,65,11,52,48,16,29,59,58,58,38,20,45,42,27,12,39,12,67,52,70,39,21,18,24,28,74,12,62,21,68,35,73,7,45,3,22,36,13,46,38,59,11,26,11,37,35,63,40,61,56,3,8,22,41,9,45,49,27,20,66,28,50,24,60,7,26,38,10,72,31,72,48,35,19,14,44,12,30,48,52,34,21,5,39,42,60,46,38,41,34,21,62,35,48,45,11,19,25,5,54,59,73,8,52,11,24,31,2,46,38,26,1,51,26,73,61,33,43,72,70,40,68,57,73,32,14,66,73,64,4,15,62,24,66,10,71,18,4,44,68,62,69,31,42,49,12,64,31,60,14,74,64,61,31,6,46,74,33,12
58,2,23,16,16,61,44,71,0,66,13,1,64,73,54,54,41,45,8,51,62,59,8,68,27,25,71,7,56,28,7,73,51,62,72,47,3,37,14,46,29,47,63,56,28,51,4,60,54,3,38,69,19,69,12,18,62,58,52,63,10,12,15,40,65,44,25,51,6,22,44,13,16,66,65,14,23,26,14,14,58,51,40,46,20,24,64,5,25,70,10,56,5,71,49,8,30,43,47,20,55,28,58,55,70,8,24,1,37,72,2,37,31,62,54,4,57,14,45,45,63,64,12,55,64,71,29,7,15,27,69,33,28,36,7,36,58,12,23,73,30,50,58,46,14,2,15,41,23,15,37,46,60,46,31,35,1,33,12,35,61,41,4,21,4,27,11,27,15,22,56,59,74,65,16,16,70,50,7,37,12,65,66,49,2,71,48,7,21,57,15,2,10,26,52,8,37,10,47,41,45,60,39,8,51,61,28,1,2,20,70,30,12,23,13,28,50,55,10,19,73,53,32,11,34,45,56,14,61,17,68,71,38,25,15,6,13,47,57,36,20,46,63,15,59,40,38,42,24,31,67,65,69,42,14,51,27,14,31,60,19,50,14,32,8,23,54,29,33,1,13,7,49,33,48,39,10,32,74,29,63,4,14,53,23,32,40,58,18,47,54,17,37,66,74,59,13,47,25,45
57,45,54,74,50,61,74,9,66,0,56,64,5,45,31,31,28,18,38,73,34,73,4,41,65,23,5,44,15,22,18,47,3,34,16,29,3,70,34,59,8,57,72,7,28,39,1,71,34,73,18,28,20,1,6,28,42,18,44,67,49,38,48,57,25,41,57,12,68,55,68,46,47,27,66,20,8,25,39,14,41,22,72,26,33,63,26,49,40,5,23,37,50,74,48,58,20,15,18,39,46,8,31,72,49,58,6,36,5,33,41,64,30,62,20,4,68,53,51,57,3,46,39,43,43,16,62,24,33,14,20,6,56,29,47,11,28,11,27,36,42,43,60,61,38,38,53,40,68,71,45,54,32,1,40,16,14,71,56,19,8,74,50,35,5,38,41,24,27,56,60,45,22,51,30,41,48,51,49,16,71,36,35,36,12,9,51,64,11,33,2,7,51,70,35,71,37,58,50,28,6,48,33,12,6,57,14,16,43,48,17,34,53,2,42,41,1,34,25,26,33,29,47,53,18,52,15,33,49,15,58,5,3,74,52,71,66,72,8,67,40,61,56,66,61,17,12,57,72,67,15,12,35,68,15,50,34,60,46,32,35,70,68,45,66,24,58,27,24,60,39,27,48,15,55,20,18,39,60,32,47,14,49,22,74,34,27,44,66,61,51,74,17,69,67,66,21,24,39,69
